,l1_lambda,l2_loss,l1_loss,total_loss
0,0.009999999776482582,3.891934454713919e-07,0.3814089596271515,0.0038144788704812527
1,250.0074920654297,0.2497054934501648,0.0,0.2497054934501648
2,500.0050048828125,0.2497047781944275,0.0,0.2497047781944275
3,750.0025024414062,0.2497205138206482,0.0,0.2497205138206482
4,1000.0,0.24970491230487823,0.0,0.24970491230487823
