,l1_lambda,l2_loss,l1_loss,total_loss
0,0.009999999776482582,1.4012968676979654e-05,0.3493073582649231,0.003507086308673024
1,250.0074920654297,0.24994473159313202,0.0,0.24994473159313202
2,500.0050048828125,0.24994319677352905,0.0,0.24994319677352905
3,750.0025024414062,0.25044602155685425,0.0,0.25044602155685425
4,1000.0,0.24994678795337677,0.0,0.24994678795337677
